NA-42_shelfmark,Heading,Title,Imprint,Format,Date1,Date2,City,Country,Language,Category,Subject,Binding,Lot_no,Shelfmark,Shelf,Shelf_section,In_TCD,Is_measured,Has_photo,height,width,Measurement_inferred
F.8.3 [6],EREMITA sive HEREMITA (Daniel).,Aulicae vitae ac civilis libri IV. Ejd. Opuscula varia: cum praefat. Jo. Geo. Graevii.,Ultrajecti. 1701.  8°.,8°,1701,0,Utrecht,ne|,LATIN,PHILOLOGIA,"Philologi, Critici, ac Polygraphi",vellum,2723,Fag.G.7.34,F8,3,TRUE,FALSE,TRUE,189,34,
F.8.3 [7],"ALTHUSIUS (Johaunes), U. J. D.","Politica methodice digesta, et exemplis illustrata: in fine adj. oratio panegyrica de utilitate, necessitate, et antiquitate scholarum.",Ibid. 1614. 8°. ed. 3tia.,8°,1614,0,Herborn,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8536,Fag.S.3.32,F8,3,TRUE,TRUE,TRUE,177,55,
F.8.3 [8],"HOUTUYN (Adrianus), J. C.","Politica contracta generalis, notis illustrata. Ad calcem errores Hobbesiani indicantur.",Hag. Com. 1681. 8°.,8°,1681,0,Hague,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8645,Fag.U.2.17,F8,3,TRUE,TRUE,TRUE,187,38,
F.8.3 [9],"WETSTENIUS (Johannes Rodolfus), filius.",Pro Graeca & genuina linguae Graecae pronunciatione orationes apologeticae ; quibus succedunt aliae quaedam diuersi argumenti.,Amstel. 1681. 8°.,8°,1681,0,Amsterdam,ne|,LATIN,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,62,Fag.G.10.1,F8,3,TRUE,FALSE,TRUE,184,30,
F.8.3 [10:1],WITTEN (Henningus).,Memoriae theologorum nostri seculi clarissimorum renovatae decades XVI.,Francof. 1674-85. 8°. 4 tom.,8°,1674,1685,Frankfurt am Main,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Lives of learned men,vellum,261,Fag.H.12.4,F8,3,TRUE,TRUE,TRUE,175,47,
F.8.3 [10:2],WITTEN (Henningus).,Memoriae theologorum nostri seculi clarissimorum renovatae decades XVI.,Francof. 1674-85. 8°. 4 tom.,8°,1674,1685,Frankfurt am Main,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Lives of learned men,vellum,261,Fag.H.12.5,F8,3,TRUE,TRUE,TRUE,177,31,
F.8.3 [10:3],WITTEN (Henningus).,Memoriae theologorum nostri seculi clarissimorum renovatae decades XVI.,Francof. 1674-85. 8°. 4 tom.,8°,1674,1685,Frankfurt am Main,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Lives of learned men,vellum,261,Fag.H.12.6,F8,3,TRUE,TRUE,TRUE,177,27,
F.8.3 [10:4],WITTEN (Henningus).,Memoriae theologorum nostri seculi clarissimorum renovatae decades XVI.,Francof. 1674-85. 8°. 4 tom.,8°,1674,1685,Frankfurt am Main,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Lives of learned men,vellum,261,Fag.H.12.7,F8,3,TRUE,TRUE,TRUE,176,33,
F.8.3 [11],WITTEN (Henningus).,Memoriae medicorum nostri seculi clarissimorum renovatae decades II.,Francof. 1676. 8°.,8°,1676,0,Frankfurt am Main,gw|,LATIN,ARTES et SCIENTIAE,"Medicine, Surgery, Anatomy, Materia Medica",vellum,3948,Fag.N.8.48,F8,3,TRUE,1,TRUE,177,24,
F.8.3 [12:1],WITTEN (Henningus).,"Memoriae philosophorum, oratorum, poetarum, historicorum, et philologorum nostri seculi clarissimorum renovatae decades IX.",Francof. 1677-9. 8°. 2 tom.,8°,1677,1679,Frankfurt am Main,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Lives of learned men,vellum,261,Fag.H.12.2,F8,3,TRUE,TRUE,TRUE,175,41,
F.8.3 [12:2],WITTEN (Henningus).,"Memoriae philosophorum, oratorum, poetarum, historicorum, et philologorum nostri seculi clarissimorum renovatae decades IX.",Francof. 1677-9. 8°. 2 tom.,8°,1677,1679,Frankfurt am Main,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Lives of learned men,vellum,261,Fag.H.12.3,F8,3,TRUE,TRUE,TRUE,175,43,
F.8.3 [14],"RAGUSA (Hieronymus), S.J.",Elogia Siculorum qui veteri memoriâ literis floruerunt.,Avenione. 1690. 12°,12°,1690,0,Avignon,fr|,LATIN,ITALIAE,Sicily and Naples,vellum,5408,Fag.H.12.100,F8,3,TRUE,TRUE,TRUE,166,29,
F.8.3 [15:1],no data,no data,no data,no data,no data,no data,no data,no data,no data,PHILOLOGIA,"Livres François, Poesies et Mélanges",vellum,3219,Fag.G.15.76bis,F8,3,TRUE,FALSE,TRUE,171,41,
F.8.3 [15:2],"SIMON (Richardus), ecclesiae Gallicanae theologus.","Bibliotheque critique; ou recueill de diverses pieces critiques, dont la plûpart ne sont point imprimées, ou ne se trouvent que très-diffcilement, publiées par mr. de Sainjore [pseudon.] , qui y a ajoûté quelques notes.",Paris & Amst. 1708-10. 12°. 4 tom.,12°,1708,1710,Paris,fr|,FRENCH,LITERAE HUMANIORES (Pars I.),Bibliography and Literary History,vellum,189,Fag.G.15.77,F8,3,TRUE,FALSE,TRUE,170,39,
F.8.3 [15:3],"SIMON (Richardus), ecclesiae Gallicanae theologus.","Bibliotheque critique; ou recueill de diverses pieces critiques, dont la plûpart ne sont point imprimées, ou ne se trouvent que très-diffcilement, publiées par mr. de Sainjore [pseudon.] , qui y a ajoûté quelques notes.",Paris & Amst. 1708-10. 12°. 4 tom.,12°,1708,1710,Paris,fr|,FRENCH,LITERAE HUMANIORES (Pars I.),Bibliography and Literary History,vellum,189,Fag.G.15.78,F8,3,TRUE,FALSE,TRUE,170,40,
F.8.3 [15:4],"SIMON (Richardus), ecclesiae Gallicanae theologus.","Bibliotheque critique; ou recueill de diverses pieces critiques, dont la plûpart ne sont point imprimées, ou ne se trouvent que très-diffcilement, publiées par mr. de Sainjore [pseudon.] , qui y a ajoûté quelques notes.",Paris & Amst. 1708-10. 12°. 4 tom.,12°,1708,1710,Paris,fr|,FRENCH,LITERAE HUMANIORES (Pars I.),Bibliography and Literary History,vellum,189,Fag.G.15.79,F8,3,TRUE,FALSE,TRUE,171,41,
F.8.3 [16],[Not held in TCD],Alberti Fabricii Bibliotheca latina,Hamb. 1708. 8°.,8°,1708,0,Hamburg,gw|,unknown,unknown,unknown,unknown,none,F.8.3 [16],F8,3,FALSE,FALSE,FALSE,189,35,(estimate)
F.8.3 [17:1],"MOLLERUS, seu MÖLLERUS (Joannes).","Bibliotheca septentrionis ervditi, sive syntagma tractatuum de scriptoribus illius, seorsim hactenus editorum, quo. I. Alb. Bartholini Liber de scriptis Danorum, Norwagorum & Islandorum posthumus, a Joh. Mollero emendatus atque auctus, & hypomnematis insuper historico-criticis recens illustratus: II. Joh. Schefferi Svecia literata, hypomnematis historico-criticis ab eodem J. Mollero illustrata: III. Joh. Molleri Introductio ad historiam ducatuum Slesvicensis & Holsatici, rerum utriusque scriptores universos, . .. recensens, ipsamque simul Chersonesi Cimbricae historiam nova passim luce pelirundens: IV. Ejusdem praefatio nova de gentium borealium in litteras meritis & historiae literariae atque ecclesiasticae scriptoribus historico apologetica junctim exhibentur. [parts I and III of the preceding work]","Lipsiae 1699; & Hamburgi, 1698, 9. 8°. 4 tom.",8°,1698,1699,Leipzig,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Bibliography and Literary History,vellum,183,Fag.R.11.25,F8,3,TRUE,FALSE,FALSE,173,35,
F.8.3 [17:2],"MOLLERUS, seu MÖLLERUS (Joannes).","Bibliotheca septentrionis ervditi, sive syntagma tractatuum de scriptoribus illius, seorsim hactenus editorum, quo. I. Alb. Bartholini Liber de scriptis Danorum, Norwagorum & Islandorum posthumus, a Joh. Mollero emendatus atque auctus, & hypomnematis insuper historico-criticis recens illustratus: II. Joh. Schefferi Svecia literata, hypomnematis historico-criticis ab eodem J. Mollero illustrata: III. Joh. Molleri Introductio ad historiam ducatuum Slesvicensis & Holsatici, rerum utriusque scriptores universos, . .. recensens, ipsamque simul Chersonesi Cimbricae historiam nova passim luce pelirundens: IV. Ejusdem praefatio nova de gentium borealium in litteras meritis & historiae literariae atque ecclesiasticae scriptoribus historico apologetica junctim exhibentur. [parts I and III of the preceding work]","Lipsiae 1699; & Hamburgi, 1698, 9. 8°. 4 tom.",8°,1698,1699,Leipzig,gw|,LATIN,REGNORUM SEPTENTRIONALIUM HISTORIA,Bibliography and Literary History,vellum,183,Fag.R.11.26,F8,3,TRUE,FALSE,FALSE,173,35,
F.8.3 [18],"GRONINGIUS (Johannes), J. C.","Bibliotheca universalis. I. Diss. de naevis juris Romani. II. Bibliotheca juris gentium. III. Historia juris principum : &c. IV. Historia expeditionis Russicae Caroli XII., Suec. reg. V. Historia expeditionis Britannicae. VI. Historia cycloeidis, contra Pas calium.",Hamburgi 1701. 8°.,8°,1701,0,Hamburg,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Public and Private Libraries,vellum,140,Fag.C.8.69,F8,3,TRUE,TRUE,TRUE,173,29,
F.8.3 [19],"LABBE (Philippus), Biturigus, S. J.","Bibliotheca bibliothecarum curis secundis auctior. Acc. bibliotheca nummaria cum mantissa antiquariae supellectilis ex annulis, sigillis, . . . ed. III. Additus Joann. Seldeni Liber de nummis.","Rothomagi, 1678. 8°.",8°,1678,0,Rouen,fr|,LATIN,LITERAE HUMANIORES (Pars I.),Public and Private Libraries,calf,161,Fag.C.8.68,F8,3,TRUE,TRUE,TRUE,171,36,
F.8.3 [20],MAARSEVEEN (Joannes Huidekooper à).,"Bibliotheca Maarseveniana, sive catalogus ejus librorum [with prices in the margin].",Amst. 1704 8°,8°,1704,0,Amsterdam,ne|,LATIN,LITERAE HUMANIORES (Pars I.),Public and Private Libraries,vellum,158,Fag.C.8.70,F8,3,TRUE,TRUE,TRUE,168,26,
F.8.3 [21],FRANCIUS (Petrus).,Catalogus ejus librorum. [With prices] .,Amstel. 1704.  8°.,8°,1704,0,Amsterdam,ne|,LATIN,LITERAE HUMANIORES (Pars I.),Public and Private Libraries,vellum,153,Fag.C.8.71,F8,3,TRUE,TRUE,TRUE,167,20,
F.8.3 [22],"WITT (Joannes de), Joannis, Hollandiae consiliarii et syndici, filius.",Catalogus ejus bibliothecae librorum [priced].,Dordraci [1701] 12°.,12°,1701,0,Dordrecht,ne|,LATIN,LITERAE HUMANIORES (Pars I.),Public and Private Libraries,vellum,160,Fag.C.8.85,F8,3,TRUE,TRUE,TRUE,160,39,
F.7.1 [1],"WASSENAER (Nicolaes à), dr.",Historisch verhael aller ghedenck-weerdigher geschiedenissẽ die van den beginne des jaers 1621 tot October des jaers 16-9 voorgevallen sijn.,Amst. 1622-30 4°. 17 dln. in 6. 2de deel.,4°,1622,1630,Amsterdam,ne|,DUTCH,HISTORIA ANTIQUA,"Universal History, Antient and Modern",vellum,4863,Fag.H.5.2,F7,1,TRUE,TRUE,TRUE,190,55,
F.7.1 [2],PEGUERA (Ludovicus à).,Decisiones aureae seu definitiones quaestionum controversarum in foro ac praxi frequenter occurrentium.,"Francofurti ad Moenum, 1609. 4°.",4°,1609,0,Frankfurt am Main,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8713,Fag.O.5.37,F7,1,TRUE,TRUE,TRUE,233,47,
F.7.1 [3],"BAVO (Godofredus a),J. C.",Theorica criminalis ad praxim forensem accommodata.,Colon. Allobr. 1615 . 4°,4°,1615,0,Geneva,sz|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8544,Fag.G.11.87,F7,1,TRUE,FALSE,TRUE,239,36,
F.7.1 [4],[Not held in TCD],Tractatus de remedias contra sententias prejudiciales. authore Vincentio Caroccio,Genev. 1521. 4°.,4°,1521,0,Geneva,sz|,unknown,unknown,unknown,unknown,none,F.7.1 [4],F7,1,FALSE,FALSE,FALSE,205,68,(estimate)
F.7.1 [5],"GROTIUS, sive de GROOT (Hugo).","De iure belli ac pacis libri tres, & libellus de aequitate, indulgentia & facilitate. Necnon Joann. Frid. Gronovii notae in opus De jure belli ac pacis.",Amst. 1689. 8°,8°,1689,0,Amsterdam,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",calf,8619,Fag.O.6.6,F7,1,TRUE,TRUE,TRUE,204,71,
F.7.1 [6],[Not held in TCD],Corpus juris civilis,Amst. 1664. 8°.,8°,1664,0,Amsterdam,ne|,unknown,unknown,unknown,unknown,none,F.7.1 [6],F7,1,FALSE,FALSE,FALSE,205,68,(estimate)
F.7.1 [7],ALBERTUS (Valentinus).,"Eros Lipsicus, quo Eris Scandica Sam. Pufendorfii, cum convitiis et erroribus suis, repellitur ; adjectis prioribus apologiis contra eundem, et nonnullis disputatt, ejusdem aut similis argumenti.","Lipsiae, 1687. 4°.",4°,1687,0,Leipzig,gw|,LATIN,PHILOLOGIA,"Philologi, Critici, ac Polygraphi",vellum,2687,Fag.U.2.13,F7,1,TRUE,TRUE,TRUE,204,24,
F.7.1 [8],"OCKEL (Andreas), J. C.","Tractatus juridicus de praescriptione immemoriali, . . .","Halae Magdeburgicae, 1707. 4°.",4°,1707,0,Halle an der Saale,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8703,Fag.O.7.22,F7,1,TRUE,TRUE,TRUE,206,35,
F.7.1 [9],"COCCEIUS, sive de COCCEII (Samuel), baro, Henr. fil.","Tractatus juris gentium, de principio juris naturalis unico, vero, et adaequato.","Francof. ad Viadrum, 1702. 4°.",4°,1702,0,Frankfurt am Main,gw|,LATIN,JUS CIVILE,Law of Nature and Nations,vellum,8450,Fag.P.7.35,F7,1,TRUE,FALSE,FALSE,216,68,
F.7.1 [10],"GOESIUS (Guilelmus), alias Lucius VERUS.","Pilatus Judex. Acc. theologi in Pilatum judicem stricturae, cum Wilelmi Goesii animadversioni bus.","Hagae Comitis, 1677. 4°.",4°,1677,0,Hague,ne|,LATIN,THEOLOGIA,Miscellaneous Divinity in various Languages,vellum,1101,Fag.D.4.37,F7,1,TRUE,FALSE,TRUE,206,23,
F.7.1 [11],CLEIRAC (Estienne).,"Us, et coustumes de la mer, divisées en trois parties. Avec un traicté des termes de marine, & reglemens de la navigation des fleuves & rivieres.","Bourdeaux, 1661. 4°. ",4°,1661,0,Bordeaux,fr|,FRENCH,ARS PICTORIA,Trade and Commerce,calf,4550,Fag.O.5.42,F7,1,TRUE,TRUE,TRUE,224,42,
F.7.1 [12],VERWER (Adriaen).,"Nederlants see-rechten, avaryen, en bodemeryen, begrepen in de gemeene costuimen vander .See, de placcaten van keiser Karel V., 1551, en koning Filips II, 1563, &c.",Amst. 1711. 4°.,4°,1711,0,Amsterdam,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",calf,7587,Fag.P.8.36,F7,1,TRUE,FALSE,FALSE,205,68,(estimate)
F.7.1 [13],KURICKE (Reinoldus).,"Jus maritimum Hanseaticum, de Germ. idiomate in Latinum translatum. Acc. diatriba de assecurationibus: item variae illustres quaestiones ad jus maritimum pertinentes.",Hamb. 1667. 4°.,4°,1667,0,Hamburg,gw|,LATIN,JUS CIVILE,Of Maritime Law,vellum,8881,Fag.O.7.62,F7,1,TRUE,TRUE,TRUE,197,27,
F.7.1 [14],GRAVINA (Janus Vincentius).,Origines juris civilis.,"Lipsiae, 1708. 4°.",4°,1708,0,Leipzig,gw|,LATIN,JUS CIVILE,Of Governments,calf,8508,Fag.O.7.51,F7,1,TRUE,TRUE,TRUE,199,69,
F.7.1 [15],"STOCKMANS (Petrus), J. U. D.",Decisionum curiae Brabantie sesqui-centuria.,"Bruxellis, 1670. 4°.",4°,1670,0,Brussels,be|,LATIN,unknown,no data,no data,6970,Fag.P.8.16,F7,1,TRUE,FALSE,FALSE,206,68,
F.7.1 [16],"GORIS (Lambertus), J. C.","Aduersariorum ivris svbcisivorvm, ad lucem consuetudinis ducatus Gelriae & comitatus Zutphaniae, ac vicinarum Belgii provinciarum, tractatus quatuor.","Arnhemii, 1651. 4°. ed. 3ia.",4°,1651,0,Arnhem,ne|,LATIN,HOLLANDIA,"Hist. Topography, and Antiquities of Gelderland",vellum,7341,Fag.T.2.13,F7,1,TRUE,TRUE,TRUE,201,39,
F.7.1 [17],LOYENS (Hubettus).,"Tractatus de curia Brabantiae, munere cancellarii, senatorum, scribarum, aliorumque curialium justitiae subservientium ; &c.","Bruxellae, 1667. 4°.",4°,1667,0,Brussels,be|,LATIN,GERMANIAE INFERIORIS ,"Hist. Topography, and Antiquities of Brabant",vellum,6968,Fag.P.8.50,F7,1,TRUE,FALSE,FALSE,200,68,
F.7.1 [18],"HEROLDT (Joh. Christophorus), J. C.","Singulares consultationes forenses ; sive consilia decisiva variarum juris privati, tam civilis qvàm feudalis ac canonici & Saxonici, materiarum. .","Lipsiae, 1686. 4°.",4°,1686,0,Leipzig,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8638,Fag.O.7.17,F7,1,TRUE,TRUE,TRUE,207,49,
F.7.1 [19],VIZZANIUS (Carolus Emmanuel).,"De mandatis principum, seu de officio eorum qui in provincias cum imperio mittuntur.",Amst. 1658. 4°.,4°,1658,0,Amsterdam,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8779,Fag.O.7.11,F7,1,TRUE,TRUE,TRUE,195,32,
F.7.1 [20],"MEVIUS (David), J. C.",Tractatio de arrestis ex jurisconsultorum scriptis et Germaniæ legibus moribusque collecta.,"Rostoch, 1646. 4°",4°,1646,0,Rostock,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8683,Fag.D.6.30,F7,1,TRUE,FALSE,TRUE,205,24,
F.7.2 [1],"MONTANUS (Paulus), J. C.","Tractatus novus de jvre tvtelarvm et cvrationvm, operâ Balthasaris Montani in lucem ed., et à mendis quibus scatebat hac editione omnium postrema recogn.","Hagae-Comitis, 1656, 4°",4°,1656,0,Hague,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8686,Fag.O.7.19,F7,2,TRUE,TRUE,TRUE,189,37,
F.7.2 [2],"MATTHAEUS (Antonius), pater.",De auctionibus libri duo.,"Antverpiae, 1680. 4°. editio ultima.",4°,1680,0,Antwerp,be|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",calf,8737,Fag.P.8.42,F7,2,TRUE,FALSE,FALSE,205,38,
F.7.2 [3],"MATTHAEUS (Antonius), pater.",De criminibus ad lib. XLVII. et XLVIII. Dig. commentarius. Adjecta est juris municipalis interpretatio.,Trajecti. ad Rhen. 1644. 4°.,4°,1644,0,Utrecht,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8678,Fag.O.6.46,F7,2,TRUE,TRUE,TRUE,212,61,
F.7.2 [4],NEOSTADIUS (Cornelius).,"Utriusque Hollandiae, Zelandiae, Frisiaeque curiae decisiones ; item tractatus de feudi Hollandici Frisicique occidentalis origine & successione ; &c.",Hagae-Comitis 1667. 4° nova editio,4°,1667,0,Hague,ne|,LATIN,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7539,Fag.O.7.25,F7,2,TRUE,TRUE,TRUE,196,40,
F.7.2 [5],EMBDEN.,"Enige statuta vnde ordnungen the vnderholdung goeder policey. Van borgermeister vnd rath der stadt Embden verferdiget, Jul. 14 a. 1640.",Embden [1640]. 4°.,4°,1640,0,Emden,gw|,GERMAN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8757,Fag.O.8.55,F7,2,TRUE,FALSE,TRUE,200,31,
F.7.2 [6],BOXHORNIUS (Marcus Zuerius),"De majestate regum principumque, ac praerogativa, et jure primogenitorum in adeundo principatu, liber.",Lugd. Bat. 1649. 4°.,4°,1649,0,Leiden,ne|,LATIN,JUS CIVILE,Of Monarchy and Tyranny,vellum,8518,Fag.O.7.9,F7,2,TRUE,TRUE,TRUE,194,17,
F.7.2 [7],RODENBURGIUS (Christianus).,Tractatus de jure conjugum.,Traj. ad Rhen. 1653. 4°.,4°,1653,0,Utrecht,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8746,Fag.O.7.48,F7,2,TRUE,TRUE,TRUE,201,33,
F.7.2 [8],"FABER (Antonius), J. C.","Tractatus de religione regenda in republica, cum notis & additt. Ahasveri Fritschi.",Francof. et Lips. 1665. 4°. ed nova.,4°,1665,0,Frankfurt am Main,gw|,LATIN,THEOLOGIA,Miscellaneous Divinity in various Languages,vellum,1061,Fag.D.4.38,F7,2,TRUE,FALSE,TRUE,204,43,
F.7.2 [9],SELDEN (John).,De iure naturali & gentium iuxta disciplinam Ebraeorum libri septem.,Lipsiae & Francof. 1695. 4°. ed. nova.,4°,1695,0,Leipzig,gw|,LATIN,JUS CIVILE,Law of Nature and Nations,vellum,8467,Fag.O.5.4,F7,2,TRUE,TRUE,TRUE,218,58,
F.7.2 [10],"RACHELIUS (Samuel), J.C.",De jure naturae et gentium dissertationes.,Kilonii. 1676. 4°,4°,1676,0,Kiel,gw|,LATIN,JUS CIVILE,Law of Nature and Nations,vellum,8465,Fag.U.2.15,F7,2,TRUE,TRUE,TRUE,191,40,
F.7.2 [11],SELDEN (John).,"Mare clausum, seu de dominio maris libri duo.",Lugd. Bat. 1686. 4°.,4°,1636,0,Leiden,ne|,LATIN,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7586,Fag.P.8.41,F7,2,TRUE,FALSE,FALSE,205,38,(estimate)
F.7.2 [12],"GRASWINCKELIUS (Theodorus), J. C.","Maris liberi vindiciae: adversus Petrum Baptistam Burgum, Ligustici maritimi dominii assertorem.","Hagae-Comitum, 1652. 4°.",4°,1652,0,Hague,ne|,LATIN,JUS CIVILE,Of Maritime Law,vellum,8878,Fag.G.14.95,F7,2,TRUE,FALSE,TRUE,188,22,
F.7.2 [13:1],ALPHEN (Willem van),"Papegay, ofte formulier-boek van allerhande requesten, mandamenten, conclusien, Schrifturen, ala anders, in de dagelijksche practijke diemende voor de respective hoven van justitie in Hollandt.","s Gravenhage, 1682-3. 4°. 5den druk. 2 tom. ",4°,1682,1683,Hague,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7415,Fag.P.7.5,F7,2,TRUE,FALSE,FALSE,205,38,(estimate)
F.7.2 [13:2],ALPHEN (Willem van),"Papegay, ofte formulier-boek van allerhande requesten, mandamenten, conclusien, Schrifturen, ala anders, in de dagelijksche practijke diemende voor de respective hoven van justitie in Hollandt.","s Gravenhage, 1682-3. 4°. 5den druk. 2 tom. ",4°,1682,1683,Hague,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7415,Fag.P.7.6,F7,2,TRUE,FALSE,FALSE,205,38,(estimate)
F.7.2 [14],"BYNKERSHOEK (Cornelius van), J. C",Observationum juris Romani libri quatuor.,Lugd. Bat. 1710. 4°. ,4°,1710,0,Leiden,ne|,LATIN,JUS CIVILE,Civil and Canon Law,vellum,8400,Fag.X.5.13,F7,2,TRUE,TRUE,FALSE,210,37,
F.7.2 [15],[Not held in TCD],"Gerardi Noodt Opera varia, probablium juris libri IV. de jurisdictione et imperio libri II. ad legem Aquiliam liber singularis",Lugd. Bat. 1705. 4°.,4°,1705,0,Leiden,ne|,unknown,unknown,unknown,unknown,none,F.7.2 [15],F7,2,FALSE,FALSE,FALSE,205,38,(estimate)
F.7.2 [16],[Not held in TCD],Gerardi Noodt Julius Paulus sive de partus expositione et nece apud veteres,Lugd. Bat. 1710. 4°.,4°,1710,0,Leiden,ne|,unknown,unknown,unknown,unknown,none,F.7.2 [16],F7,2,FALSE,FALSE,FALSE,205,38,(estimate)
F.7.2 [17:1],REINHARDUS (Joannes Fridericus).,"Theatrum prudentiae elegantioris, ex Justi Lipsii libris Politicorum erectum; cum praefatione Conr. Sam. Schurzfieischii.","Vitembergae, 1702. 4°. 2 tom.",4°,1702,0,Wittenberg,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8741,Fag.G.9.69,F7,2,TRUE,FALSE,TRUE,220,58,
F.7.2 [17:2],REINHARDUS (Joannes Fridericus).,"Theatrum prudentiae elegantioris, ex Justi Lipsii libris Politicorum erectum; cum praefatione Conr. Sam. Schurzfieischii.","Vitembergae, 1702. 4°. 2 tom.",4°,1702,0,Wittenberg,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8741,Fag.G.9.70,F7,2,TRUE,FALSE,TRUE,220,59,
F.7.2 [18:3],PELZHOFFER (Franciscus Albertus).,"Arcanorum status libri decem [ tom. I., II, sex tantùm libros comprehendentes ] .","Francofurti, 1710. 4°.",4°,1710,0,Frankfurt am Main,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8715,Fag.X.5.14,F7,2,TRUE,TRUE,FALSE,212,45,
F.7.2 [18:4],PELZHOFFER (Franciscus Albertus).,"Arcanorum status libri decem [ tom. I., II, sex tantùm libros comprehendentes ] .","Francofurti, 1710. 4°.",4°,1710,0,Frankfurt am Main,gw|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8715,Fag.X.5.15,F7,2,TRUE,TRUE,FALSE,213,41,
F.7.2 [19],WESTERVEEN (Abraham).,"Het consulaat van de zee, waar in begreepen zyn alle de keuren en ordonnantien by de ouden gemaakt, aangaande alderly gevallen des koophandels en zeevaart: nieulyks uyt het Italiaans in het Nederduyts vertaalt, en na het origineel Catalaans verbetert, verklaart, en met een nieuw register voorsien [Ital. Dutch ] .","Leyden, 1704. 4°.",4°,1704,0,Leiden,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7592,Fag.P.8.1,F7,2,TRUE,FALSE,FALSE,205,38,(estimate)
F.7.2 [20],"AGAPETUS, diaconus CPtanus","Expositio capitum admonitoriorum ad Justinianum imp., Cum vers. Lat. duplici, curâ Georg. Draudii. ",Francof. 1615. 4°.,4°,1615,0,Frankfurt am Main,gw|,MUL,GERMANIAE SUPERIORIS HIST.,"Hist. of Germany, Political and Miscellaneous",vellum,6471,Fag.O.7.52,F7,2,TRUE,TRUE,TRUE,193,50,
